hsa00010,ALDOA|ALDOB|ALDOC|ALDH2|ALDH1B1|ALDH9A1|ALDH3A2|ALDH7A1|ALDH3A1|ALDH1A3|ALDH3B1|ALDH3B2|AKR1A1|ADH1A|ADH1B|ADH1C|ADH4|ADH5|ADH6|ADH7|PDHA1|PDHA2|PDHB|PDHA1|PDHA2|PDHB|DLAT|LDHAL6A|LDHA|LDHB|LDHC|LDHAL6B|PKLR|PKM|ENO1|ENO2|ENO3|PGAM4|PGAM1|PGAM2|BPGM|GAPDH|GAPDHS|TPI1|PFKL|PFKM|PFKP|FBP1|FBP2|GPI|PGM1|PGM2|GPI|HK1|HK2|HK3|HKDC1|GCK|GPI|GALM|GCK|HK1|HK2|HK3|HKDC1|G6PC|G6PC2|G6PC3|DLD|PGK1|PGK2|PCK1|PCK2|BPGM|BPGM|ACSS2|ACSS1|ADPGK|ADPGK,C00033|C00031|C00103|C00631|C00267|C00221|C00111|C01172|C00668|C05345|C00074|C00197|C00236|C00186|C15972|C00469|C00022|C05125|C00024|C00084|C16255|C15973|C05378|C06186|C06187|C06188|C01451|C00036|C01159|C00118|C00068
hsa00400,TAT|IL4I1|PAH|IL4I1|TAT|GOT1|GOT2|GOT1|GOT2,C00279|C00074|C04691|C00944|C00296|C02637|C00230|C00493|C03175|C01269|C00251|C00079|C00119|C00108|C04302|C01302|C03506|C00463|C00078|C00082|C01179|C00254|C00826|C00166|C16850|C00441|C16848|C01094|C00354|C20653|C20654|C20327|C17235|C00587|C20710
hsa00410,ACADM|ECHS1|EHHADH|HADHA|HIBCH|MLYCD|ALDH6A1|ABAT|CARNS1|GAD1|GAD2|SMS|SRM|AOC2|AOC3|ALDH2|ALDH1B1|ALDH9A1|ALDH3A2|ALDH7A1|UPB1|DPYS|DPYD|CARNS1|CARNS1|CNDP1|CARNS1|CNDP1|ALDH3A1|ALDH1A3|ALDH3B1|ALDH3B2|CNDP2|SMOX,C00429|C02642|C00099|C00083|C00024|C00383|C05669|C05670|C01073|C05665|C00986|C00315|C00049|C00750|C00864|C00222|C01013|C05668|C00894|C00100|C02335|C00386|C00135|C05340|C05341|C03722|C00804|C00555|C00334|C01262|C00106
hsa00430,CSAD|GAD1|GAD2|CDO1|ADO|CSAD|GAD1|GAD2|GGT6|GGT1|GGT7|GGT5|BAAT,C00094|C06735|C00041|C00022|C14179|C00227|C00024|C00606|C00519|C01678|C00097|C00506|C00245|C00593|C05123|C01959|C03149|C05844|C05122|C00033|C00025|C00026
hsa00450,TXNRD2|TXNRD3|TXNRD1|SEPHS2|SEPHS1|MARS|MARS2|CCBL2|CCBL1|PSTK|SEPSECS|CTH|SCLY|PAPSS2|PAPSS1|CCBL2|CCBL1|MTR|TXNRD2|TXNRD3|TXNRD1|INMT|CTH,C01528|C05697|C05684|C05172|C06481|C06482|C05689|C05695|C05688|C05699|C05698|C05335|C05690|C05336|C00017|C05703|C02535|C18902|C18904|C16638|C06481|C18870|C18872|C18871|C18893|C05686|C18905|C00041
hsa00460,GGT6|GGT1|GGT7|GGT5|GBA3|GGT6|GGT1|GGT7|GGT5|SHMT1|SHMT2|GBA3|GBA3|GBA3|GBA3,C05670|C01401|C00302|C05714|C00488|C05715|C05711|C00049|C02512|C00152|C00014|C06114|C00065|C00037|C00097|C16074|C08325|C00082|C03004|C15503|C04353|C20310|C20311|C20312|C00407|C20313|C20314|C20315|C00183|C03742|C18796|C02659|C05143|C08334|C01594|C19491|C03219|C00844|C00561|C01326|C00079|C16075|C19712|C19715|C19714
hsa00471,GLUD1|GLUD2|GLS2|GLS|GLS2|GLS,C00064|C00819|C03933|C05723|C00025|C00217|C02671|C00692|C01212|C01050|C02237|C00026
hsa00472,DAO|DAO,C03564|C01110|C03341|C03943|C03771|C00077|C00515|C01667|C00062|C00792
hsa00480,ANPEP|GGT6|GGT1|GGT7|GGT5|GPX6|GPX1|GPX2|GPX3|GPX5|GPX7|GPX8|GPX4|TXNDC12|G6PD|IDH1|IDH2|GSS|GCLC|GCLM|GGT6|GGT1|GGT7|GGT5|ANPEP|OPLAH|GGCT|GGT6|GGT1|GGT7|GGT5|GGCT|GSTO2|GSTA5|GSTA1|GSTA2|GSTA3|GSTA4|GSTM1|GSTM2|GSTM3|GSTM4|GSTM5|GSTP1|GSTT1|GSTT2|GSTK1|MGST1|MGST2|MGST3|GSTT2B|GSTO1|GSR|PGD|ODC1|SRM|SMS|SRM|RRM2B|RRM1|RRM2|RRM2B|RRM1|RRM2|LAP3|LAP3,C00024|C00151|C01879|C00097|C00025|C00037|C01419|C03740|C00051|C00669|C03646|C00127|C00005|C00006|C01322|C02320|C05730|C00025|C05729|C00037|C05726|C05727|C00077|C00134|C00315|C02090|C03170|C00005|C00006|C05422|C00072|C16664|C16663|C00750|C16562|C16563|C16564|C01672|C16565|C16566|C16567|C16568
hsa00500,GBA3|GBA3|HK1|HK2|HK3|HKDC1|GAA|GANC|MGAM|SI|GBA3|UXS1|ENPP1|ENPP3|PGM2L1|UGDH|UGP2|UGT2B11|UGT2A1|UGT2B28|UGT1A10|UGT1A8|UGT1A7|UGT1A6|UGT1A5|UGT1A9|UGT1A4|UGT1A1|UGT1A3|UGT2A2|UGT2B4|UGT2B7|UGT2B10|UGT2B15|UGT2B17|UGT2A3|GUSB|KL|GYS1|GYS2|PGM1|PGM2|G6PC|G6PC2|G6PC3|HK1|HK2|HK3|HKDC1|GCK|GPI|AGL|GBE1|TREH|AMY1A|AMY1B|AMY1C|AMY2A|AMY2B|MGAM|GAA|GANC|MGAM|PYGB|PYGL|PYGM|AGL|SI|MGAM|SI,C00092|C00668|C02336|C00181|C02352|C00190|C00714|C00470|C00333|C00617|C05731|C02591|C00089|C00167|C03033|C00191|C00029|C00267|C00031|C00221|C05345|C00668|C00267|C01231|C00501|C00103|C00394|C00965|C00498|C00208|C00721|C01935|C00973|C01172|C00689|C01083|C00663|C00031|C02995|C00089|C01083|C01798|C00718|C00267|C00185|C00095|C00089|C00095|C00185|C06215|C06215|C02013|C06219|C06218|C06217|C06216|C00208|C00252|C16688|C00760|C00760|C20237|C00369
hsa00510,ALG14|DPM3|DPM2|ALG6|ALG12|ALG9|ALG3|MGAT5B|MGAT5|DOLPP1|FUT8|MGAT4C|B4GALT1|B4GALT3|B4GALT2|ST6GAL1|ST6GAL2|MGAT3|MGAT2|MAN2A2|MAN2A1|MAN1A2|MAN1B1|MAN1A1|MAN1C1|MGAT4B|MGAT4A|GANAB|MOGS|ALG11|STT3B|STT3A|ALG5|ALG2|ALG1|ALG13|DPM1|DPAGT1|DOLK|ALG10B|ALG10|ALG12|ALG8|ALG6|ALG11|ALG11|ALG9|ALG9|ALG3|ALG2|ALG2|ALG1|ALG14|ALG13|DPAGT1|MOGS|MAN2A2|MAN2A1|GANAB|GANAB|MAN1A2|MAN1B1|MAN1A1|MAN1C1|MAN1A2|MAN1B1|MAN1A1|MAN1C1|MAN1A2|MAN1B1|MAN1A1|MAN1C1|MAN1A2|MAN1B1|MAN1A1|MAN1C1|MAN2A2|MAN2A1|MGAT5B|MGAT5|MGAT4B|MGAT4A|ST6GAL1|ST6GAL2|MGAT2|FUT8|MGAT4C|B4GALT1|B4GALT3|B4GALT2|MGAT3|ST6GAL1|ST6GAL2|B4GALT1|B4GALT3|B4GALT2|MGAT1|DAD1|DDOST|RPN1|RPN2|TUSC3|ALG2|ALG11|ALG9|ALG8|ALG10B|ALG10|GANAB|MGAT1,G10596|G00022|G00021|G00020|G00019|G00018|G00017|G00016|G00015|G00014|G00013|G00012|G00011|G00171|G00009|G00008|G00007|G00006|G00005|G00004|G00003|G00002|G00001|C03021|C01246|C03862|C00621|C00381|C00110|G10526|G10595|G10597|G10598|G10599|G00010|C00096
hsa00511,NEU3|NEU4|NEU1|NEU2|GLB1|MAN2B2|MAN2C1|MAN2B1|MAN2C1|MAN2B1|FUCA1|FUCA2|AGA|HEXA|HEXB|NEU3|NEU4|NEU1|NEU2|GLB1|HEXDC|HEXA|HEXB|HEXA|HEXB|MANBA|ENGASE|NEU3|NEU4|NEU1|NEU2|NEU3|NEU4|NEU1|NEU2|NEU3|NEU4|NEU1|NEU2|GLB1|HEXA|HEXB|NEU3|NEU4|NEU1|NEU2|NEU3|NEU4|NEU1|NEU2|NEU3|NEU4|NEU1|NEU2|NEU3|NEU4|NEU1|NEU2|GLB1|GBA|GBA2,
hsa00512,GCNT3|GCNT1|B4GALT5|ST6GALNAC1|ST6GALNAC1|ST3GAL1|ST3GAL2|B3GNT6|POC1B-GALNT4|GALNT6|GALNT5|GALNT13|GALNT15|GALNTL5|GALNT1|GALNT2|GALNT3|GALNT8|GALNT18|GALNTL6|GALNT9|GALNT7|GALNT10|GALNT16|GALNT11|WBSCR17|GALNT14|GALNT12|GALNT4|C1GALT1C1|C1GALT1|GCNT1|GCNT4|GCNT3|B4GALT5|ST6GALNAC1|ST3GAL1|ST3GAL2|B3GNT6|POC1B-GALNT4|GALNT6|GALNT5|GALNT13|GALNT15|GALNTL5|GALNT1|GALNT2|GALNT3|GALNT8|GALNT18|GALNTL6|GALNT9|GALNT7|GALNT10|GALNT16|GALNT11|WBSCR17|GALNT14|GALNT12|GALNT4|POC1B-GALNT4|GALNT6|GALNT5|GALNT13|GALNT15|GALNTL5|GALNT1|GALNT2|GALNT3|GALNT8|GALNT18|GALNTL6|GALNT9|GALNT7|GALNT10|GALNT16|GALNT11|WBSCR17|GALNT14|GALNT12|GALNT4|GCNT1|POC1B-GALNT4|GALNT6|GALNT5|GALNT13|GALNT15|GALNTL5|GALNT1|GALNT2|GALNT3|GALNT8|GALNT18|GALNTL6|GALNT9|GALNT7|GALNT10|GALNT16|GALNT11|WBSCR17|GALNT14|GALNT12|GALNT4|POC1B-GALNT4|GALNT6|GALNT5|GALNT13|GALNT15|GALNTL5|GALNT1|GALNT2|GALNT3|GALNT8|GALNT18|GALNTL6|GALNT9|GALNT7|GALNT10|GALNT16|GALNT11|WBSCR17|GALNT14|GALNT12|GALNT4|GCNT3|POC1B-GALNT4|GALNT6|GALNT5|GALNT13|GALNT15|GALNTL5|GALNT1|GALNT2|GALNT3|GALNT8|GALNT18|GALNTL6|GALNT9|GALNT7|GALNT10|GALNT16|GALNT11|WBSCR17|GALNT14|GALNT12|GALNT4|C1GALT1C1|C1GALT1|GCNT1|GCNT4|GCNT3|POC1B-GALNT4|GALNT6|GALNT5|GALNT13|GALNT15|GALNTL5|GALNT1|GALNT2|GALNT3|GALNT8|GALNT18|GALNTL6|GALNT9|GALNT7|GALNT10|GALNT16|GALNT11|WBSCR17|GALNT14|GALNT12|GALNT4|C1GALT1C1|C1GALT1|ST6GALNAC1|POC1B-GALNT4|GALNT6|GALNT5|GALNT13|GALNT15|GALNTL5|GALNT1|GALNT2|GALNT3|GALNT8|GALNT18|GALNTL6|GALNT9|GALNT7|GALNT10|GALNT16|GALNT11|WBSCR17|GALNT14|GALNT12|GALNT4|POC1B-GALNT4|GALNT6|GALNT5|GALNT13|GALNT15|GALNTL5|GALNT1|GALNT2|GALNT3|GALNT8|GALNT18|GALNTL6|GALNT9|GALNT7|GALNT10|GALNT16|GALNT11|WBSCR17|GALNT14|GALNT12|GALNT4|POC1B-GALNT4|GALNT6|GALNT5|GALNT13|GALNT15|GALNTL5|GALNT1|GALNT2|GALNT3|GALNT8|GALNT18|GALNTL6|GALNT9|GALNT7|GALNT10|GALNT16|GALNT11|WBSCR17|GALNT14|GALNT12|GALNT4,G00034|G00033|G00032|G00031|G00030|G00029|G00028|G00027|G00026|G00025|G00023|G00035|C02189|G10611|G00024
hsa00514,COLGALT2|COLGALT1|PLOD3|B3GALTL|PLOD3|ST6GAL1|ST3GAL3|ST6GAL2|LFNG|MFNG|RFNG|B4GALT1|B4GALT3|B4GALT2|POFUT2|POFUT1|POGLUT1|GXYLT1|GXYLT2|EOGT|OGT|POMT1|POMT2|POMT1|POMT2|POMT1|POMT2|POMT1|POMT2|ST3GAL3|B4GALT1|B4GALT3|B4GALT2|POMGNT1|POMT1|POMT2|B4GALT1|B4GALT3|B4GALT2|FUT9|FUT4|FUT7|POMGNT1|POMT1|POMT2|ST3GAL3|B4GALT1|B4GALT3|B4GALT2|MGAT5B|POMGNT1|POMT1|POMT2|ST3GAL3|B4GALT1|B4GALT3|B4GALT2|CHST10|B3GAT2|B3GAT1|B3GALT4|POMT1|POMT2|POMGNT1,
hsa00520,NAGK|PGM3|UAP1|UAP1L1|GNE|GNE|NANS|NANP|GNPDA1|GNPDA2|AMDHD2|GFPT1|GFPT2|NANS|RENBP|HEXA|HEXB|CHIT1|CHIA|NPL|HK1|HK2|HK3|HKDC1|CHIT1|CHIA|HK1|HK2|HK3|HKDC1|CMAS|CYB5R3|CYB5R2|CYB5R1|CMAS|GALT|GALE|UGDH|UXS1|MPI|PMM1|PMM2|PGM1|PGM2|HK1|HK2|HK3|HKDC1|GALK1|GALK2|GMPPB|GMPPA|FPGT|FUK|PGM1|PGM2|HK1|HK2|HK3|HKDC1|GMDS|TSTA3|GPI|HK1|HK2|HK3|HKDC1|UGP2|GCK|GCK,C00357|C00140|C04501|C00043|C00645|C04257|C06241|C05345|C00352|C06156|C13952|C06240|C04631|C01050|C16698|C02713|C00270|C00128|C03410|C03691|C00999|C00996|C04573|C06023|C00461|C00734|C01674|C00329|C00203|C00329|C00140|C02336|C00461|C01170|C20395|C20359|C19725|C19745|C19823|C19961|C19971|C19972|C20082|C20083|C02199|C17328|C04089|C00029|C00191|C05385|C00167|C00333|C04037|C00617|C00190|C00935|C00668|C00267|C16155|C16153|C16154|C16156|C00259|C03906|C03737|C11521|C01623|C00976|C00394|C00668|C00267|C04297|C03598|C03599|C00446|C00052|C00984|C00103|C00159|C00636|C00096|C00103|C00325|C02985|C01019|C03117|C02977|C01222|C02280|C15925|C01788|C17327|C00031|C00275|C00159|C01019|C00031|C01219|C00498|C00714|C02474|C00181|C02352|C02330|C17326|C00501|C20638|C20672|C04613|C04630|C20357|C20424|C20418|C20419
hsa00524,HK1|HK2|HK3|HKDC1|GCK,C00031|C00092|C17209|C17580|C17581|C02627|C17582|C01743|C17583|C01441|C18004|C01759|C17587|C00043|C17588|C17589|C15652|C01737|C18005|C17586|C17585|C00229|C00025|C18006|C18007|C18008|C18009|C01847|C00061|C20353|C20350|C00304|C20351
hsa00531,SGSH|HPSE2|HPSE|GNS|IDS|IDS|GALNS|IDUA|IDUA|ARSB|GLB1|HYAL4|HYAL1|HYAL3|HYAL2|HGSNAT|HEXA|HEXB|HYAL4|HYAL1|HYAL3|HYAL2|NAGLU|HEXA|HEXB|GUSB|GNS|HYAL4|HYAL1|HYAL3|HYAL2|ARSB|GUSB|GALNS|HYAL4|HYAL1|HYAL3|HYAL2|GUSB|IDS|IDUA|NAGLU|GUSB|IDS|IDUA|NAGLU|HPSE|HPSE2|SGSH|HEXA|HEXB|GNS|GLB1|GALNS|GLB1|HEXA|HEXB|GNS,G08421|G13033|G06780|G13032|G13031|G02632|G09660|G13040|G13039|G13038|G13037|G13036|G13035|G13034|G00872|G13043|G12336|G13042|G13041|C00925|C00426|C00634|C00573
hsa00532,B3GAT3|XYLT1|XYLT2|B4GALT7|CHSY1|CHSY3|CSGALNACT2|CSGALNACT1|CHPF|CHSY1|CHSY3|CHPF2|CHPF|CSGALNACT2|CSGALNACT1|B3GAT3|B3GALT6|B4GALT7|XYLT1|XYLT2|CHSY1|CHSY3|CHPF2|CSGALNACT2|CSGALNACT1|CHPF|CHSY1|CHSY3|CHPF2|CHPF|CHST13|CHST11|CHST12|CHST7|CHST3|CHST15|UST|DSE|UST|B3GALT6|CSGALNACT2|CSGALNACT1|CHSY1|CHSY3|CHPF2|CHPF|CHSY1|CHSY3|CSGALNACT2|CSGALNACT1|CHPF|DSE|UST|CHST15|CHST14|CHST7|CHST3|CHST12,C00054|C00053|G00160|G00159|G00158|G00157|G00156|G00155|G00154|C02189|C00401|C01490|C00054|C00053
hsa00533,B3GNT2|B3GNT1|B4GALT1|B4GALT3|B4GALT2|ST3GAL3|B4GALT1|B4GALT3|B4GALT2|B3GNT2|B3GNT1|B4GALT1|B4GALT3|B4GALT2|B4GALT4|B3GNT7|B4GALT4|FUT8|CHST1|CHST6|CHST1|B3GNT2|B3GNT1|ST3GAL1|ST3GAL2|B4GALT1|B4GALT3|B4GALT2|B3GNT2|B3GNT1|B4GALT1|B4GALT3|B4GALT2|B4GALT4|B3GNT7|B4GALT4|CHST4|CHST2|CHST4|CHST2|CHST1,
hsa00534,EXTL2|EXTL3|XYLT1|XYLT2|EXT1|EXT2|NDST1|NDST4|NDST2|NDST3|HS3ST2|HS3ST1|HS6ST2|HS3ST1|HS3ST3B1|HS3ST3A1|HS3ST2|HS6ST1|GLCE|B4GALT7|HS2ST1|EXT1|EXT2|EXTL1|EXTL3|GLCE|B3GALT6|B3GAT3|EXTL2|EXTL3|EXT1|EXT2|EXTL1|EXTL3|EXT1|EXT2|EXT1|EXT2|EXT1|EXT2|HS2ST1|HS6ST1|HS6ST3|HS6ST3|HS6ST3|NDST1|NDST4|NDST2|NDST3|HS3ST5|HS3ST3B1|HS3ST3A1|HS3ST3B1|HS3ST3A1,G00164|G00163|G00162|G00157|C00054|C00053|C00033
hsa00561,CEL|PNLIPRP3|LIPC|PNLIP|PNLIPRP1|PNLIPRP2|PNPLA2|PNPLA3|LIPF|LIPG|MOGAT3|DGAT2|DGAT1|LPIN1|LPIN3|PPAP2A|PPAP2C|PPAP2B|LPIN2|CEL|PNLIPRP3|LIPC|PNLIP|PNLIPRP1|PNLIPRP2|PNPLA2|PNPLA3|LIPF|LIPG|AGPAT1|AGPAT2|MBOAT2|MBOAT1|LCLAT1|AGPAT3|AGPAT4|AGK|MGLL|AGPAT6|GPAT2|GPAM|AGPAT9|DAK|GK|GK2|AKR1B1|AKR1B10|ALDH2|ALDH1B1|ALDH9A1|ALDH3A2|ALDH7A1|GLYCTK|AKR1A1|LPL|GLA|DGKA|DGKB|DGKG|DGKH|DGKQ|DGKZ|DGKE|DGKD|DGKI,C00422|C00641|C00111|C00093|C00197|C00258|C00577|C00184|C00116|C00029|C00040|C00162|C11521|C00681|C00416|C05401|C00040|C13508|C04872|C00040|C06037|C06038|C04315|C06040|C06041|C03692|C04046|C01885|C02457|C00969
hsa00562,PIP4K2A|PIP4K2C|PIP4K2B|INPP5B|OCRL|INPP5E|SYNJ1|SYNJ2|IPMK|IPMK|PTEN|INPP5J|INPP5A|INPP5K|ITPKA|ITPKB|ITPKC|ITPK1|ITPK1|ITPK1|INPP5J|INPP5A|INPP5K|INPP1|INPP1|INPP4A|INPP4B|MTM1|ISYNA1|IMPA1|IMPA2|IMPAD1|IMPA1|IMPA2|IMPAD1|MIOX|PI4KA|PI4KB|PI4K2B|PI4K2A|PIP5KL1|PIP5K1C|PIP5K1A|PIP5K1B|PIK3C3|MTM1|IMPA1|IMPA2|IMPAD1|PLCD3|PLCB1|PLCE1|PLCB2|PLCB3|PLCB4|PLCD1|PLCG1|PLCG2|PLCD4|PLCZ1|IPPK|PIK3CA|PIK3CB|PIK3CD|PIK3CG|ALDH6A1|TPI1|PIKFYVE|CDIPT|INPP4A|INPP4B|PIK3C2A|PIK3C2B|PIK3C2G|INPP5D|INPPL1,C11557|C11555|C01272|C01204|C01245|C01243|C01284|C04520|C04563|C04477|C04579|C04063|C04062|C01220|C00092|C04006|C03546|C00191|C01177|C04549|C04637|C01277|C05981|C01194|C00641|C03659|C03660|C00691|C04287|C16737|C06892|C06893|C00222|C00024|C00111|C00118|C11556|C11554|C20251|C00137|C19891|C06153|C19794|C19799
hsa00563,PIGY|DPM2|PIGQ|PIGP|PIGH|PIGC|PIGX|PIGU|PIGT|PIGS|PIGM|PIGF|PIGL|PIGK|PIGB|GPAA1|PGAP1|PIGN|PIGA|GPLD1|PIGO|PIGW|PIGV|PIGZ|PIGB|PIGV|PIGM|PIGA|PIGO|PIGG|PIGN|PIGK,G13045|G12396|G00145|G00143|G00144|G00146|G13046|G00147|C00350|G13044|G00149|G00148|C00350|G10617|C00154|G10610|C01194
hsa00564,PTDSS2|PTDSS1|GNPAT|LPCAT3|LPCAT4|LPCAT2|LPCAT1|CEPT1|CHPT1|PCYT1A|PCYT1B|CHKA|CHKB|ACHE|CHAT|PCYT2|CHKA|CHKB|ETNK2|ETNK1|PLA2G16|PLA2G4B|PLA2G16|PLA2G4E|PLB1|PLA2G4F|PLA2G2D|PLA2G4D|PLA2G2E|PLA2G2C|PLA2G3|PLA2G1B|PLA2G2A|PLA2G4A|PLA2G5|PLA2G2F|PLA2G12A|PLA2G6|PLA2G10|PLA2G12B|PLA2G4C|JMJD7-PLA2G4B|DGKA|DGKB|DGKG|DGKH|DGKQ|DGKZ|DGKE|DGKD|DGKI|LPIN1|LPIN3|PPAP2A|PPAP2C|PPAP2B|LPIN2|PLD4|PLD1|PLD2|PLA2G16|PLD4|PLD1|PLD2|PLA2G4B|PLA2G16|PLA2G4E|PLB1|PLA2G4F|PLA2G2D|PLA2G4D|PLA2G2E|PLA2G2C|PLA2G3|PLA2G1B|PLA2G2A|PLA2G4A|PLA2G5|PLA2G2F|PLA2G12A|PLA2G6|PLA2G10|PLA2G12B|PLA2G4C|JMJD7-PLA2G4B|AGPAT1|AGPAT2|MBOAT2|MBOAT1|LCLAT1|AGPAT3|AGPAT4|CDIPT|PLA2G16|AGPAT6|GPAT2|GPAM|AGPAT9|GPD1L|GPD1|GPD2|LCAT|CEPT1|EPT1|LYPLA1|PNPLA6|PLB1|PNPLA7|LPCAT3|MBOAT2|MBOAT1|LPCAT4|PNPLA6|LYPLA2|PLB1|PNPLA7|CDS1|CDS2|PNPLA6|LYPLA2|PLB1|PNPLA7|ADPRM|PISD|LYPLA1|PNPLA6|PLB1|PLA2G15|PNPLA7|PEMT|PGS1|CRLS1|LCLAT1|AGPAT3|AGPAT4|MBOAT7|LCLAT1|TAZ|LCLAT1|LPCAT4|LPCAT2|LPCAT1|LPGAT1|LPCAT3|MBOAT2|MBOAT1|LPCAT4|PEMT|PEMT|ETNPPL,C06771|C06772|C00084|C00641|C01996|C04230|C00307|C00588|C00114|C00157|C00570|C01233|C00344|C03892|C00641|C01210|C13482|C03974|C00093|C00111|C00189|C03872|C00093|C00269|C01194|C00513|C00681|C00416|C00093|C03372|C05973|C04438|C05976|C00040|C05980|C05974|C02737|C00350|C00040|C01241|C00670|C00040|C00346|C04308|C00040|C04233|C03819|C18129|C18126|C18125|C18168|C18169|C00623|C04590|C04638|C18059|C20466|C20518
