hsa00010,ALDOA|ALDOB|ALDOC|ALDH2|ALDH1B1|ALDH9A1|ALDH3A2|ALDH7A1|ALDH3A1|ALDH1A3|ALDH3B1|ALDH3B2|AKR1A1|ADH1A|ADH1B|ADH1C|ADH4|ADH5|ADH6|ADH7|PDHA1|PDHA2|PDHB|PDHA1|PDHA2|PDHB|DLAT|LDHAL6A|LDHA|LDHB|LDHC|LDHAL6B|PKLR|PKM|ENO1|ENO2|ENO3|PGAM4|PGAM1|PGAM2|BPGM|GAPDH|GAPDHS|TPI1|PFKL|PFKM|PFKP|FBP1|FBP2|GPI|PGM1|PGM2|GPI|HK1|HK2|HK3|HKDC1|GCK|GPI|GALM|GCK|HK1|HK2|HK3|HKDC1|G6PC|G6PC2|G6PC3|DLD|PGK1|PGK2|PCK1|PCK2|BPGM|BPGM|ACSS2|ACSS1|ADPGK|ADPGK,C00033|C00031|C00103|C00631|C00267|C00221|C00111|C01172|C00668|C05345|C00074|C00197|C00236|C00186|C15972|C00469|C00022|C05125|C00024|C00084|C16255|C15973|C05378|C06186|C06187|C06188|C01451|C00036|C01159|C00118|C00068
hsa00565,AGPS|PPAP2A|PPAP2C|PPAP2B|CEPT1|CHPT1|CEPT1|EPT1|CEPT1|CHPT1|PAFAH1B1|PAFAH1B2|PAFAH1B3|PAFAH2|PLA2G7|PLA2G4B|PLA2G16|PLA2G4E|PLB1|PLA2G4F|PLA2G2D|PLA2G4D|PLA2G2E|PLA2G2C|PLA2G3|PLA2G1B|PLA2G2A|PLA2G4A|PLA2G5|PLA2G2F|PLA2G12A|PLA2G6|PLA2G10|PLA2G12B|PLA2G4C|JMJD7-PLA2G4B|LPCAT2|LPCAT1|LPCAT4|LPCAT2|LPCAT1|PLA2G4B|PLA2G16|PLA2G4E|PLB1|PLA2G4F|PLA2G2D|PLA2G4D|PLA2G2E|PLA2G2C|PLA2G3|PLA2G1B|PLA2G2A|PLA2G4A|PLA2G5|PLA2G2F|PLA2G12A|PLA2G6|PLA2G10|PLA2G12B|PLA2G4C|JMJD7-PLA2G4B|LPCAT4|CEPT1|EPT1|PLD4|PLD1|PLD2|ENPP6,C15647|C15646|C15645|C02773|C01264|C04756|C04317|C01233|C03968|C03201|C04635|C03820|C04598|C03372|C03715|C05212|C04361|C04517|C03454|C00670|C00958|C04475|C05977
hsa00590,EPHX2|EPHX2|EPHX2|EPHX2|CYP2B6|CYP2J2|CYP2B6|CYP2C9|CYP2J2|CYP2B6|CYP2C8|CYP2C9|CYP2J2|CYP2B6|CYP2C8|CYP2C9|CYP2J2|CYP2J2|CYP2J2|CYP2C8|CYP2J2|CYP2C8|CYP2J2|ALOX15B|ALOX12B|CYP2U1|GPX6|GPX1|GPX2|GPX3|GPX5|GPX7|GPX8|CYP2U1|CYP4F3|CYP4F2|CYP4A11|GPX6|GPX1|GPX2|GPX3|GPX5|GPX7|GPX8|ALOX12|ALOX15|ALOX15B|PTGS1|PTGS2|PLA2G4B|PLA2G16|PLA2G4E|PLB1|PLA2G4F|PLA2G2D|PLA2G4D|PLA2G2E|PLA2G2C|PLA2G3|PLA2G1B|PLA2G2A|PLA2G4A|PLA2G5|PLA2G2F|PLA2G12A|PLA2G6|PLA2G10|PLA2G12B|PLA2G4C|JMJD7-PLA2G4B|ALOX5|ALOX5|LTA4H|CYP4F3|CYP4F2|LTC4S|GGT6|GGT1|GGT7|GGT5|PTGS1|PTGS2|PTGIS|PTGES3|PTGES2|PTGES|TBXAS1|AKR1C3|HPGDS|PTGDS|CBR1|CBR3|CBR1|CYP2J2|FAM213B|CYP4A11|CYP2C19|CYP4F8|CYP2E1,C03577|C14811|C14809|C14810|C14808|C14807|C14777|C14812|C14822|C14820|C14780|C14821|C14779|C14823|C14776|C04822|C14824|C14748|C14749|C14795|C14794|C13809|C14772|C14773|C14774|C14775|C14768|C14769|C14770|C14771|C14778|C14732|C14782|C14814|C14781|C14813|C14815|C04577|C04742|C06315|C06314|C04805|C00219|C02198|C00157|C02165|C00909|C05356|C02166|C01312|C00584|C00639|C00427|C05957|C14717|C05966|C05965|C05956|C05949|C04853|C05950|C05951|C05952|C05963|C05964|C05958|C00696|C05959|C05960|C05953|C05955|C05954|C05961|C05962|C06462
hsa00591,CYP1A2|CYP1A2|ALOX15|PLA2G4B|PLA2G16|PLA2G4E|PLB1|PLA2G4F|PLA2G2D|PLA2G4D|PLA2G2E|PLA2G2C|PLA2G3|PLA2G1B|PLA2G2A|PLA2G4A|PLA2G5|PLA2G2F|PLA2G12A|PLA2G6|PLA2G10|PLA2G12B|PLA2G4C|JMJD7-PLA2G4B|CYP2C19|CYP2C8|CYP2C9|CYP2J2|CYP2E1|CYP3A4|CYP2C19|CYP2C8|CYP2C9|CYP2J2|CYP2E1|CYP3A4,C04717|C14833|C14832|C14766|C14765|C14767|C14833|C14835|C14832|C14834|C14828|C14825|C14827|C00219|C00157|C14831|C07338|C14826|C01595|C06426|C07289|C14762|C04056|C07354|C14829|C03242|C14837|C14836|C20186|C19937
hsa00592,ACOX1|ACOX3|ACOX1|ACOX3|ACAA1|ACAA1|ACAA1|ACOX1|ACOX3|PLA2G4B|PLA2G16|PLA2G4E|PLB1|PLA2G4F|PLA2G2D|PLA2G4D|PLA2G2E|PLA2G2C|PLA2G3|PLA2G1B|PLA2G2A|PLA2G4A|PLA2G5|PLA2G2F|PLA2G12A|PLA2G6|PLA2G10|PLA2G12B|PLA2G4C|JMJD7-PLA2G4B|FADS2|PLA2G16,C11512|C16318|C08491|C16317|C16339|C16338|C16336|C16335|C16334|C16332|C16331|C16330|C16325|C16327|C16328|C16300|C16309|C16326|C04672|C01226|C16319|C04780|C16311|C16316|C16322|C16345|C00157|C16344|C16323|C16324|C16321|C16342|C16341|C16308|C16320|C06427|C16343|C16346|C16310|C04785
hsa00600,ACER3|SGPP2|SGPP1|SGPP2|SGPP1|SGPP2|SGPP1|ASAH1|ASAH2|ASAH1|ASAH2|CERS3|CERS6|CERS2|CERS4|CERS5|DEGS2|DEGS1|ENPP7|SMPD3|SMPD4|SMPD1|SMPD2|CERS3|CERS6|CERS2|CERS4|CERS5|CERK|PPAP2A|PPAP2C|PPAP2B|PPAP2A|PPAP2C|PPAP2B|PPAP2A|PPAP2C|PPAP2B|SPTLC1|SPTLC3|SPTLC2|KDSR|GAL3ST1|GLA|GAL3ST1|NEU3|NEU4|NEU1|NEU2|UGT8|GLB1|GBA|GBA2|UGCG|ACER1|ACER2|ASAH1|ASAH2|SPHK2|SPHK1|SPHK2|SPHK1|SGPL1|SGPL1|GALC|ARSA|B4GALT6|SGMS2|SGMS1,C00836|C12144|C12145|C12126|C01290|C06124|C01190|C01120|C00346|C06062|C05681|C02934|C00065|C00154|C00319|C00195|C02686|C01747|C03640|C02960|C00550|C06125|C06128|C06126|C06127
hsa00601,B3GNT3|FUT9|FUT9|FUT9|FUT9|FUT4|FUT3|FUT5|FUT6|FUT3|FUT5|FUT6|FUT3|FUT5|FUT6|FUT3|FUT5|FUT6|FUT3|FUT5|FUT6|B4GALT4|B4GALT3|B4GALT4|B4GALT3|B4GALT2|B3GNT3|B3GNT4|FUT4|FUT4|FUT4|FUT4|FUT4|FUT7|FUT4|FUT3|FUT5|FUT6|FUT3|FUT5|FUT6|FUT3|FUT5|FUT6|FUT3|FUT5|FUT6|FUT3|FUT5|FUT6|FUT9|ABO|ABO|FUT1|FUT2|FUT9|FUT4|FUT9|FUT4|ST3GAL6|FUT4|FUT4|ABO|FUT1|FUT2|B3GNT2|B3GNT1|ABO|GCNT2|FUT9|ST8SIA1|FUT3|FUT5|FUT6|ST3GAL6|FUT9|B3GNT2|B3GNT1|B4GALT1|ABO|FUT1|FUT2|FUT1|FUT2|B3GNT5|FUT9|ABO|FUT1|FUT2|ABO|B4GALT1|FUT1|FUT2|B3GALT1|B3GALT2|B3GALT5|FUT1|FUT2|FUT1|FUT2|ABO|FUT3|FUT3|ABO|FUT3|FUT3|ST3GAL3|ST3GAL4|FUT3|ABO|ST3GAL4|ST3GAL3|ABO|FUT3|FUT1|FUT2|B3GALT5|B3GALT2|B3GALT1|FUT3|B3GNT5|ABO|B3GNT3|B3GNT2|B3GNT1|B3GNT4|ST3GAL6|GCNT2|FUT1|FUT2|B3GNT5|FUT9|FUT3|FUT4|FUT5|FUT6|FUT7|B3GNT5|ABO|ST8SIA1|FUT1|FUT2|ABO|FUT9|FUT3|FUT4|FUT5|FUT6|B4GALT1|B4GALT4|B4GALT3|ST3GAL6|B3GNT3|B3GNT2|B3GNT1|FUT9|FUT3|FUT4|FUT5|FUT6|ABO|ABO|FUT1|FUT2|FUT1|FUT2|ABO|FUT1|FUT2,G00078|G00057|G00090|G00091|G00089|G00088|G00087|G00086|G00067|G00085|G00084|G00069|G00064|G00062|G00063|G00066|G00061|G00060|G00083|G00080|G00075|G00074|G00073|G00072|G00071|G00082|G00081|G00079|G00092|G00077|G00068|G00076|G00056|G00055|G00052|G00051|G00050|G00036|G00054|G00059|G00058|G00037|G00038|G00039|G00044|G00040|G00045|G00042|G00043|G00046|G00047|G00048
hsa00603,ST3GAL1|ST3GAL2|B3GALT5|NAGA|A4GALT|HEXA|HEXB|ST8SIA1|FUT9|FUT1|FUT2|GLA|B3GALNT1|GBGT1|ST8SIA1|FUT1|FUT2|GBGT1|B3GALT5|A4GALT|ST3GAL1|ST3GAL2|B3GALNT1|FUT9,G00181|G00107|G00096|G00099|G00100|G00101|G00098|G00097|G00104|G00103|G00102|G00106|G00105|G00094|G00095|G00093|G00092
hsa00604,ST3GAL1|ST3GAL2|GLB1|HEXA|HEXB|ST8SIA1|ST8SIA5|SLC33A1|B3GALT4|B4GALNT1|ST8SIA5|ST6GALNAC6|ST6GALNAC6|ST8SIA5|ST6GALNAC3|ST8SIA1|ST6GALNAC4|ST8SIA5|B3GALT4|SLC33A1|ST3GAL1|ST3GAL2|ST3GAL5|B4GALNT1|B3GALT4|B3GALT4|B4GALNT1|ST3GAL1|ST3GAL2|B4GALNT1|ST6GALNAC6|ST6GALNAC5|B3GALT4|ST8SIA5|ST3GAL1|ST3GAL2|ST6GALNAC3|ST6GALNAC4|ST6GALNAC6|ST6GALNAC5|ST8SIA5|ST8SIA1|ST8SIA1|B4GALNT1|ST3GAL5,G00129|G00128|G00127|G00132|G00131|G00130|G00170|G00122|G00121|G00120|G00119|G00118|G00169|G00168|G00166|G00126|G00167|G00125|G00115|G00092|G00123|G00124|G00112|G00111|G00110|G00109|G00108|G00113|G00114|G00116|G00117
hsa00620,PDHA1|PDHA2|PDHB|PCK1|PCK2|PKLR|PKM|AKR1B1|AKR1B10|AKR1B1|AKR1B10|GLO1|LDHD|HAGH|HAGHL|PC|ME2|ME3|ME1|MDH1|MDH2|LDHAL6A|LDHA|LDHB|LDHC|LDHAL6B|ACSS2|ACSS1|ACOT12|ACSS2|ACSS1|ALDH2|ALDH1B1|ALDH9A1|ALDH3A2|ALDH7A1|ACAT1|ACAT2|ACACA|ACACB|GRHPR|PDHA1|PDHA2|PDHB|DLAT|DLD|ACYP1|ACYP2|FH,C15973|C15972|C16255|C05125|C00111|C05999|C00583|C03248|C00074|C03981|C00058|C00149|C00332|C00024|C00227|C05993|C02504|C02488|C05994|C01251|C00083|C00084|C00033|C00186|C00256|C03451|C00937|C00424|C00546|C00022|C00036|C00068|C00122|C00042
hsa00630,HYI|ACO1|ACO2|HOGA1|AFMID|ACO1|ACO2|HAO2|HAO1|GRHPR|CS|GRHPR|GRHPR|MDH1|MDH2|GLYCTK|PGP|ACAT1|ACAT2|MCEE|PCCA|PCCB|MUT|AGXT|SHMT1|SHMT2|GCSH|CAT|GLUL|MCEE,C00898|C00036|C00158|C00149|C04348|C03548|C00552|C03459|C00975|C01146|C00258|C01182|C00988|C00168|C00266|C01380|C00160|C00048|C00209|C00058|C00011|C02405|C06049|C00798|C00313|C00417|C00311|C00042|C01127|C00022|C01990|C01989|C02123|C03217|C00026|C00888|C00136|C00036|C00332|C03561|C00877|C18026|C18324|C06028|C00683|C00100|C00091|C06027|C00024|C01213|C00037|C00014|C00065|C00197|C00007|C00027|C00025|C00026|C00064|C20238
hsa00640,ALDH6A1|ACACA|ACACB|MLYCD|ABAT|HIBCH|ALDH6A1|ALDH6A1|MCEE|PCCA|PCCB|ECHDC1|ACSS3|ACSS3|ACSS2|ACSS1|ACSS2|ACSS1|LDHAL6A|LDHA|LDHB|LDHC|LDHAL6B|ECHS1|EHHADH|HADHA|ACADM|MUT|SUCLG2|SUCLG1|SUCLA2|SUCLG2|SUCLG1|SUCLA2|ACAT1|ACAT2,C00222|C00804|C01013|C00099|C00083|C02614|C00109|C02876|C00163|C01234|C00186|C00827|C00894|C00100|C00683|C02170|C02335|C05668|C05984|C05989|C05983|C01213|C04225|C00091|C02225|C00042|C04593|C00024|C00132|C01845|C00207|C00164|C00332|C20783|C17530|C00033|C05979|C00479|C00111|C00583|C00424|C05235|C00546|C06002
hsa00650,BDH2|BDH1|OXCT1|OXCT2|AACS|HMGCL|HMGCS1|HMGCS2|ACAT1|ACAT2|EHHADH|HADH|ECHS1|EHHADH|HADHA|ABAT|GAD1|GAD2|ACADS|ALDH5A1|ACSM1|ACSM2A|ACSM4|ACSM2B|ACSM5|ACSM3|L2HGDH,C03046|C01769|C00810|C03044|C06010|C00022|C00042|C00122|C01384|C00497|C02527|C00246|C00136|C01412|C00877|C02411|C03058|C02630|C00026|C00024|C00356|C00332|C00164|C01089|C04546|C03561|C01144|C02331|C06143|C00989|C00232|C00334|C00025|C06142|C06144|C06145|C06146|C00741|C11062|C00091|C20657
hsa00670,FTCD|GART|FTCD|MTHFD2|MTHFD2L|DHFR|DHFRL1|DHFR|DHFRL1|FTCD|MTHFR|MTHFD2|MTHFD2L|MTHFD1|MTHFD1|ST20-MTHFS|MTHFS|AMT|MTFMT|ALDH1L1|ALDH1L2|MTHFD1L|MTHFD1|GART|ATIC|TYMS|MTR|SHMT1|SHMT2|AMT|DHFR|DHFRL1,C00504|C00415|C03479|C00143|C00440|C00664|C00234|C00445|C00101
hsa00730,TPK1|NTPCR|TPK1|NFS1,C00082|C15809|C11437|C15814|C15813|C15812|C15811|C00097|C15810|C03373|C01279|C04556|C04752|C00118|C04327|C01081|C02691|C02892|C00068|C03028|C00378|C05856|C04294|C00037|C00003|C00018|C20246|C00037|C20247|C00022|C20784
hsa00740,TYR|ENPP1|ENPP3|FLAD1|ACP6|ACP1|ACP2|ACP5|ACPP|ACPT|RFK|BLVRB,C15556|C00199|C00044|C01304|C01268|C04454|C04332|C05995|C00472|C00001|C00007|C00530|C04732|C00255|C00474|C01727|C00016|C00061|C18910|C01847|C01352|C03114|C15563
hsa00750,AOX1|PNPO|PNPO|PHOSPHO2|PDXP|PDXK|PHOSPHO2|PDXP|PDXK|PHOSPHO2|PDXP|PDXK|PSAT1|PNPO|PNPO,C00118|C00199|C07335|C00232|C01215|C01270|C04604|C06050|C00971|C00250|C00534|C00647|C00018|C00026|C00217|C00022|C00133|C00627|C00266|C00314|C04773|C04690|C03393|C00279|C11638|C06056|C06051|C06052|C04106|C06054|C06055|C00847
hsa00760,NUDT12|QPRT|ENPP1|ENPP3|NT5C1B-RDH14|NT5C3B|NT5C2|NT5C|NT5E|NT5C3A|NT5M|NT5C1A|NT5C1B|NMRK2|NMRK1|PNP|NMNAT2|NMNAT3|NMNAT1|NMNAT2|NMNAT3|NMNAT1|NADSYN1|NAPRT1|NUDT12|ENPP1|ENPP3|NMNAT2|NMNAT3|NMNAT1|NMNAT2|NMNAT3|NMNAT1|NT5C1B-RDH14|NT5C3B|NT5C2|NT5C|NT5E|NT5C3A|NT5M|NT5C1A|NT5C1B|NMRK2|NMRK1|PNP|NAMPT|BST1|CD38|NNMT|NADK|NNT|AOX1|AOX1|BST1|CD38,C06178|C15523|C00022|C00163|C03652|C00922|C02295|C02930|C16390|C16159|C04226|C16152|C03458|C15987|C03056|C16151|C15986|C01297|C01056|C16150|C00006|C00003|C00857|C00455|C01185|C03722|C00111|C00049|C00122|C01384|C01596|C01059|C01020|C00253|C05380|C02918|C03150|C05840|C05841|C01004|C05843|C05842|C03043|C00153|C19631|C00232|C18232
hsa00770,COASY|ENPP1|ENPP3|PANK1|PANK4|PANK3|PANK2|PPCDC|PANK1|PANK4|PANK3|PANK2|PPCS|PANK1|PANK4|PANK3|PANK2|UPB1|DPYS|DPYD|VNN2|VNN1|BCAT1|BCAT2|COASY|AASDHPPT,C03688|C00022|C00900|C04039|C00141|C00183|C00966|C00522|C00864|C00097|C04352|C01134|C00882|C00054|C00229|C00010|C00831|C00099|C02642|C00429|C00106|C04079|C01053|C01088|C00049|C18911|C03492|C05944
hsa00780,HLCS|HLCS|HLCS|HLCS|HLCS|HLCS|HLCS|HLCS|OXSM|BTD|OXSM,C02656|C01063|C01092|C01909|C01037|C00120|C00047|C05552|C01894|C05921|C06250|C19845|C19846|C01209|C19673|C20372|C20373|C20374|C20375|C20376|C20377|C20378|C20683|C20384|C20385|C20386|C20387|C00086
hsa00785,LIAS|LIPT2|LIAS|LIPT2|LIPT1,C16239|C05752|C00725|C16238|C16236|C16237
hsa00790,SPR|FPGS|FPGS|DHFR|DHFRL1|DHFR|DHFRL1|QDPR|SPR|GCH1|GCH1|GCH1|GCH1|DHFR|DHFRL1|FPGS|GGH|ALPI|ALPL|ALPP|ALPPL2|PTS|MOCS1|MOCS2|PTS,C11355|C00251|C00044|C04895|C03684|C00266|C04244|C00272|C00268|C04874|C00266|C01300|C04807|C00921|C00568|C00415|C00504|C00101|C09332|C03541|C05927|C05926|C05925|C05924|C05923|C05922|C01217|C06148|C06149|C18239|C20239|C20248|C15996|C16675|C18802
hsa00830,ADH1A|ADH1B|ADH1C|ADH4|ADH5|ADH6|ADH7|BCMO1|ALDH1A1|ALDH1A2|AOX1|LRAT|RDH11|RDH5|RETSAT|RPE65|RDH12|RDH11|RDH5|AWAT2|DGAT1|LRAT|AWAT2|DGAT1|CYP26C1|CYP26B1|CYP3A7|CYP3A4|CYP1A1|CYP1A2|CYP26C1|CYP26B1|RDH12|RDH10|RDH8|RDH11|RDH16|DHRS9|DHRS4|DHRS4L2|DHRS4L1|DHRS3|CYP26C1|CYP26B1|CYP2A6|CYP2B6|CYP2S1|CYP3A7|CYP3A7|CYP3A4|CYP1A1|CYP4A11|CYP2A6|CYP2B6|CYP2C8|CYP2C9|CYP2C18|CYP1A1|CYP1A2|CYP3A7|CYP3A4|CYP2A6|CYP2B6|CYP2C8|CYP2C9|CYP2C18|CYP2S1|CYP2A6|CYP2B6|CYP2C8|CYP2C9|CYP2C18|CYP2S1|DHRS4|DHRS4L2|DHRS4L1|AOX1|ALDH1A1|ALDH1A2|UGT2B11|UGT2A1|UGT2B28|UGT1A10|UGT1A8|UGT1A7|UGT1A6|UGT1A5|UGT1A9|UGT1A4|UGT1A1|UGT1A3|UGT2A2|UGT2B4|UGT2B7|UGT2B10|UGT2B15|UGT2B17|UGT2A3|PNPLA4|SDR16C5|HSD17B6,C05917|C00473|C00376|C02094|C00777|C02075...|C00899|C02110|C16682|C16681|C15493|C15492|C00778|C05914|C05915|C05916|C03455|C05916|C11061|C16677|C16678|C16683|C16680|C16679
hsa00860,CPOX|GUSB|UGT2B11|UGT2A1|UGT2B28|UGT1A10|UGT1A8|UGT1A7|UGT1A6|UGT1A5|UGT1A9|UGT1A4|UGT1A1|UGT1A3|UGT2A2|UGT2B4|UGT2B7|UGT2B10|UGT2B15|UGT2B17|UGT2A3|BLVRA|BLVRB|HCCS|COX10|FECH|CP|HEPH|PPOX|UROD|UROS|UROD|HMBS|ALAD|ALAS1|ALAS2|EARS2|EPRS|MMAB|MMAB|COX15|HMOX1|HMOX2,C05774|C16243|C16244|C15670|C15672|C00037|C04122|C12147|C00188|C11851|C11850|C11830|C11829|C05793|C05794|C05789|C05790|C05777|C11630|C05770|C00931|C00032|C00992|C05795|C05787|C06508|C05791|C03194|C06320|C03516|C11538|C00748|C06406|C06509|C06510|C00194|C03114|C04778|C05775|C00541|C02463|C00025|C02987|C03741|C02800|C01024|C05766|C01051|C05767|C05769|C05768|C02469|C14818|C03263|C01079|C14818|C05779|C14819|C03029|C00500|C05913|C05786|C00486|C05912|C14819|C04536|C05772|C06416|C00430|C16242|C11540|C02880|C11545|C05798|C06407|C06505|C17401|C05778|C06507|C05797|C05307|C06319|C11543|C11542|C01708|C05781|C06408|C02139|C06399|C06506|C02823|C06503|C05773|C05785|C00524|C05782|C05783|C05784|C05780|C03179|C00853|C06504|C05306|C02191|C11539|C11832|C11831|C18021|C18022|C18098|C16541|C18151|C16540|C18152|C18154|C18153|C18155|C11242|C18157|C18160|C18162|C18161|C18163|C18156|C11243|C18064
hsa00900,MVK|ACAT1|ACAT2|HMGCS1|HMGCS2|HMGCR|IDI1|IDI2|MVD|PMVK|FDPS|GGPS1|FDPS|GGPS1|GGPS1|DHDDS|PDSS1|PDSS2|FNTA|FNTB|RCE1|ICMT|PCYOX1|PCYOX1|ZMPSTE24,C05859|C00621|C00022|C00024|C00332|C00118|C11434|C11435|C11436|C11453|C11811|C00356|C00418|C01107|C01143|C02321|C00129|C00235|C16521|C00341|C11437|C16826|C04574|C17432|C00448|C04216|C04146|C04145|C01230|C00353|C05427|C18321|C19852|C19853|C04506|C19760|C19691|C03461|C01126|C04748|C20120|C20121|C20345
hsa00910,CA5B|CA14|CA13|CA1|CA2|CA3|CA4|CA5A|CA6|CA7|CA8|CA9|CA12|CPS1|GLUL|GLUD1|GLUD2,C00058|C00488|C00014|C00192|C06058|C00697|C00887|C00533|C00088|C00244|C00726|C01417|C01563|C00288|C00011|C00169|C00244|C00088|C00064|C00025|C00244|C00088|C00014|C00244|C00088|C00244|C00088|C00697|C00887|C00533|C00697|C00014|C00014|C00088|C00244|C00014|C00192|C00014|C00697|C00088|C05361|C00533
