"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"570",1.73639174569661e-21,0.00780246700081236,1,0.880154093608716,1,0.078811811215677,0.366984413234152,0.334573698856542,1,0.761219023822518,0.456627029900909,1
"571",3.29610916799635e-18,2.52358769190506e-08,1,0.509093542355308,1,1,0.0153535005990968,1,0.931700738988738,0.286949742916428,0.200793219897573,1
"572",7.90766368353405e-14,0.000998066895394415,1,0.00840523282971157,1,0.525566079274519,1,1,0.606363352508471,1,0.0908244914580296,1
"573",1,1,1,1,1,0.48862867378953,1,1,0.417276185105676,1,1,1
"574",5.269442394871e-06,1,1,1,1,1,1,1,0.308298024604785,1,1,1
"575",3.8945250477291e-11,0.104050965132468,1,0.230246077168518,1,1,1,1,0.0648662669761397,1,0.837386241719163,1
"576",1,3.55426503723547e-13,1,1,1,1,1,1,1,1,1,1
"577",1,0.0984594831704979,1,1,1,1,1,0.195119153208224,1,1,1,1
"578",1,2.6126447897501e-08,1,0.635522948741339,1,0.078811811215677,1,1,1,1,0.315368199336367,1
"579",1,NA,1,0.105282551208172,1,1,1,1,1,1,1,1
"580",1,6.37313031736677e-06,1,1,1,0.749299695786653,1,1,1,1,1,1
"581",1,0.00748643385085205,1,1,1,1,1,1,1,1,1,1
"582",1,NA,1,1,1,1,1,1,1,1,1,1
"583",1,5.63882274761519e-07,1,1,1,0.0117500258190047,1,0.395731529543279,1,1,1,1
"584",1,1,1,1,1,1,1,1,1,1,1,1
"585",1,1,1,1,1,1,1,1,1,1,1,1
"586",1,NA,1,1,1,1,1,1,1,1,0.307306704111755,1
"587",1,0.40645215845397,1,1,1,1,1,1,1,1,1,1
"588",1,NA,1,1,1,1,1,1,1,1,1,1
"589",1,0.225021186315047,1,1,1,1,1,0.662863997732989,1,1,1,1
"590",1,0.571277282656138,1,1,1,1,1,1,1,1,1,1
"591",1,1,1,1,1,1,1,1,1,1,1,1
"592",1,0.14564994235721,1,1,1,0.201541578537798,1,1,1,1,1,1
"593",1,0.249795538603368,1,1,1,1,1,1,1,1,1,1
"594",1,8.22051362108876e-12,1,0.0356644274164813,0.0210451658545111,1,0.132566877903017,1,1,1,1,0.584491972657341
"595",1,1,1,0.06589959155227,1,1,1,1,1,1,0.454183777273201,1
"596",1,NA,1,1,1,1,1,1,1,1,0.00125164003072753,1
"597",1,1,1,0.0597113456179575,1,1,1,1,1,1,1,1
"598",1,1,1,1,1,1,1,1,1,1,1,1
"599",1,NA,1,1,1,1,1,1,1,1,1,1
"600",1,0.0107782132308921,1,1,1,1,1,1,1,1,1,1
"601",1,1,1,1,1,1,1,1,1,1,1,1
"602",1,2.06002694114139e-07,1,0.0181505122574133,1,1,1,0.859711921931039,0.369372255963979,1,1,1
"603",1,1,1,0.00877275841172798,1,1,1,0.539879593417756,0.842912949092201,1,1,1
"604",1,0.330088396957194,1,0.0205179116368335,1,1,1,0.987406443351097,1,1,1,1
"605",1,0.553840033983619,1,1,1,1,1,0.712728699999849,0.588123425967627,1,1,1
"606",1,NA,1,1,1,1,1,1,1,1,0.0226587843986709,1
"607",1,1.28688168291327e-08,1,0.00310556029647703,1,1,1,1,1,1,0.668264405775955,1
"608",1,NA,1,1,1,1,1,1,1,1,1,1
"609",1,1.0253170654438e-05,1,1,1,1,1,1,1,1,0.725957742889149,1
"610",1,0.0452250379979282,1,1,1,1,1,1,1,1,1,1
"611",1,0.0017120712241902,1,1,1,1,1,1,0.551098037426325,1,0.525553277104571,1
"612",1,0.000500110431280492,1,1,1,1,1,1,0.597689586274417,1,1,1
"613",1,0.280406674359274,1,0.884104753399961,1,1,1,1,1,1,1,1
"614",1,3.20233639246903e-07,1,1,1,1,1,1,1,1,1,1
"615",1,0.208028777221176,1,0.607146111224827,1,1,1,0.79049757709334,0.322939278109019,1,1,1
"616",1,0.0107347693538019,1,0.136472994242878,1,0.978961003998021,1,1,1,1,1,1
"617",1,0.406807995594351,1,1,1,1,1,0.722936670472063,1,1,0.71669710557659,1
"618",1,0.0984594831704979,1,0.0928922685901339,1,0.0117500258190047,1,1,1,1,1,1
"619",1,0.0310327472334979,1,0.144859488543527,1,0.0178319459514775,1,1,1,1,1,1
"620",1,1,1,0.114686774240693,1,0.621924841472922,1,1,1,1,1,1
"621",1,1,1,1,1,1,1,1,1,1,1,1
"622",1,1,1,1,1,1,1,0.826255564442479,1,1,0.0652629841452987,1
"623",1,1,1,1,0.218349042600972,0.855068972580521,1,0.0749869742851499,1,1,0.611218276041038,1
"624",1,NA,1,0.880154093608716,1,1,1,0.17906747498499,0.38889625893318,1,0.00125164003072753,1
"625",1,0.000420539591109825,1,1,1,1,1,0.0852286888554046,0.000732675195346024,1,0.0669815618160498,1
"626",1,NA,1,1,1,1,1,1,1,1,1,1
"627",1,0.809921472858682,1,1,1,1,1,0.501612896077559,1,1,1,1
"628",1,1,1,1,1,1,1,0.603225437980285,1,1,1,1
"629",1,NA,1,1,1,1,1,1,1,1,1,1
"630",1,1,1,1,1,1,1,1,1,1,1,1
"631",1,0.00134496621558349,1,0.00706034497761546,1,1,1,1,1,1,1,1
"632",1,1,1,1,1,1,1,1,1,1,1,1
"633",1,1,1,1,1,1,1,1,1,1,1,1
"634",1,1,0.900591517780272,1,1,1,1,1,1,1,1,1
"635",1,1,1,1,1,1,1,1,1,1,1,1
"636",1,1,0.614690236921456,1,1,1,1,1,1,1,1,1
"637",1,1,0.0394084650813704,1,1,1,1,1,1,1,1,1
"638",1,1,1,1,1,1,1,1,1,1,1,1
"639",1,1,1,1,1,1,1,1,1,1,1,1
"640",1,1,1,1,1,1,1,1,1,1,1,1
"641",1,1,1,1,1,1,1,1,1,1,1,1
"642",1,1,1,1,1,1,1,1,1,1,1,1
"643",1,1,1,1,1,1,1,1,1,1,1,1
"644",1,1,1,1,1,1,1,1,1,1,1,1
"645",1,1,1,1,1,1,1,1,1,1,1,1
"646",1,1,1,1,1,1,1,1,1,1,1,1
"647",1,1,1,1,1,1,1,1,1,1,0.777958761081079,1
"648",1,1,0.234819511674814,1,1,1,1,1,1,1,1,1
"649",1,1,1,1,1,1,1,1,1,1,1,1
"650",1,1,0.234819511674814,1,1,1,1,1,1,1,1,1
"651",1,1,1,1,1,1,1,1,1,1,1,1
"652",1,1,0.0198756448091983,1,1,1,1,1,1,1,1,1
"653",1,1,1,1,1,1,1,1,1,1,1,1
"654",1,1,0.900591517780272,1,1,1,1,1,1,1,1,1
"655",1,1,0.691062614684253,1,1,1,1,1,1,1,1,1
"656",1,1,1,1,1,1,1,1,1,1,1,1
"657",1,1,1,1,1,1,1,1,1,1,1,1
"658",1,1,1,1,1,1,1,1,1,1,1,1
"659",1,1,0.00785029484954135,1,1,1,1,1,1,1,1,1
"660",1,1,1,1,1,1,1,1,1,1,1,1
"661",1,1,1,1,1,1,1,1,1,1,1,1
"662",1,1,1,1,1,1,1,1,1,1,1,1
"663",1,1,1,1,1,1,1,1,1,1,1,1
"664",1,1,1,1,1,1,1,1,1,1,1,1
"665",1,1,1,1,1,1,1,1,1,1,1,1
"666",1,1,1,1,1,1,1,1,1,1,1,1
"667",1,1,1,1,1,1,1,1,1,1,1,1
"668",1,1,1,1,1,1,1,1,1,1,1,1
"669",1,1,1,1,1,1,1,1,1,1,1,1
"670",1,1,1,0.983824302020039,1,1,1,1,1,1,1,1
"671",1,1,1,0.440078435768091,1,0.72217461474791,1,1,1,1,1,1
"672",1,1,1,0.185002847234723,1,1,1,1,1,1,1,1
"673",1,1,1,0.0112602539438181,1,1,1,1,1,1,1,1
"674",1,1,1,0.0479503097850305,1,1,1,1,1,1,1,1
"675",1,1,1,0.0145342204822409,1,1,1,1,1,1,1,1
"676",1,1,1,0.16298841669289,1,1,1,1,1,NA,1,1
"677",1,1,1,0.00128850748427161,1,1,1,1,1,1,1,1
"678",1,1,1,1,1,1,1,1,1,1,1,1
"679",1,1,1,0.287933646152343,1,1,1,1,1,1,1,1
"680",1,1,1,0.513090492676603,1,1,1,1,1,1,1,1
"681",1,1,1,0.0187394581003411,1,1,1,1,1,1,0.0100166768771852,1
"682",1,1,1,0.287933646152343,1,1,1,1,1,1,1,1
"683",1,1,1,0.944183904098367,1,0.183399639800232,1,1,1,1,1,1
"684",1,1,1,0.47153003568524,1,1,1,1,1,1,1,0.537755697049048
"685",1,1,1,0.0363226592505375,1,1,1,1,1,1,1,1
"686",1,1,1,0.0866574529904726,1,1,1,1,1,1,1,1
"687",1,1,1,NA,1,1,1,1,1,1,1,1
"688",1,1,1,0.00539564727399152,1,1,1,1,1,1,1,1
"689",1,1,1,NA,1,0.898354033569069,1,1,1,1,1,1
"690",1,1,1,0.0356644274164813,1,1,1,1,1,1,0.526413420927581,1
"691",1,1,1,0.00950499531643065,1,1,1,1,1,1,0.386675760945876,1
"692",1,1,1,1,1,1,1,1,1,1,0.458016420849615,1
"693",1,1,1,0.695757943726316,1,1,1,1,1,1,1,1
"694",1,1,1,0.0184908436265144,1,1,1,0.460076705879869,1,1,1,1
"695",1,1,1,1,1,1,1,1,1,1,1,1
"696",1,1,1,0.0134778591893001,1,1,1,1,1,1,1,1
"697",1,1,1,0.00539564727399152,1,1,1,1,1,1,1,1
"698",1,1,1,0.0553752315849624,1,1,1,1,1,1,1,1
"699",1,1,1,0.287933646152343,1,1,1,1,1,1,1,1
"700",1,1,1,1,1,1,1,1,1,1,1,1
"701",1,1,1,0.287933646152343,1,1,1,1,1,1,1,1
"702",1,1,1,0.144859488543527,1,1,1,1,1,1,1,1
"703",1,1,1,0.48317392056652,1,0.294043463934874,1,0.0820906184748719,0.00243254020505493,1,0.000647262784315892,1
"704",1,1,1,1,1,1,1,1,1,1,0.261582343710647,1
"705",1,1,1,1,1,1,1,1,1,1,1,1
"706",1,1,1,NA,1,1,1,1,1,1,1,1
"707",1,1,1,1,1,1,1,1,1,1,1,1
"708",1,1,1,0.428622658896923,1,1,1,1,0.931700738988738,1,1,1
"709",1,1,1,0.355416997849977,1,1,1,1,1,1,1,1
"710",1,1,1,1,1,1,1,1,1,1,1,1
"711",1,1,1,NA,1,1,1,1,1,1,1,1
"712",1,1,1,0.232574958095771,1,1,1,1,1,1,1,1
"713",1,1,1,0.00880599378025112,1,1,1,1,1,1,0.666264384749791,1
"714",1,1,1,0.00776220253118594,1,1,1,1,1,1,1,1
"715",1,1,1,0.428622658896923,1,1,1,1,1,1,1,1
"716",1,1,1,1,1,1,1,1,1,1,1,1
"717",1,1,1,1,1,1,1,1,1,1,1,1
"718",1,1,1,1,1,1,1,1,1,1,1,1
"719",1,1,1,1,1,1,1,1,1,1,1,1
"720",1,1,1,1,1,1,1,1,1,1,1,1
"721",1,1,1,1,1,1,1,1,1,1,1,NA
"722",1,1,1,1,1,1,1,1,1,1,0.0174208662336995,1
"723",1,1,1,1,1,1,1,1,1,1,1,1
"724",1,1,1,1,1,1,1,1,1,1,1,1
"725",1,1,1,1,0.0737554872247715,1,1,1,1,1,1,1
"726",1,1,1,1,1,1,1,1,1,1,1,1
"727",1,1,1,1,1,1,1,1,1,1,1,1
"728",1,1,1,1,1,1,1,1,1,1,1,1
"729",1,1,1,1,1,1,1,1,1,1,1,1
"730",1,1,1,1,1,1,1,1,1,1,1,1
"731",1,1,1,1,1,1,1,1,1,1,1,1
"732",1,1,1,1,1,1,0.375494560973669,1,1,1,1,1
"733",1,1,1,1,1,1,1,1,1,1,1,1
"734",1,1,1,1,1,1,1,1,1,1,1,1
"735",1,1,1,1,1,1,1,1,1,1,1,1
"736",1,1,1,1,1,1,1,1,1,1,1,1
"737",1,1,1,1,0.114453775461889,1,1,1,1,1,1,1
"738",1,1,1,1,0.110998668683239,1,1,1,1,1,1,1
"739",1,1,1,1,1,1,1,1,1,1,1,1
"740",1,1,1,1,0.468765190911323,1,1,1,1,1,1,0.907567610744351
"741",1,1,1,1,1,1,1,1,1,1,1,1
"742",1,1,1,1,1,1,1,1,1,1,0.023766464543737,1
"743",1,1,1,1,1,1,1,1,1,1,1,1
"744",1,1,1,1,1,1,1,1,1,1,1,1
"745",1,1,1,1,0.505269761089304,1,1,1,1,1,1,1
"746",1,1,1,1,1,1,1,1,1,1,1,1
"747",1,1,1,1,0.783792547807195,1,1,1,0.19663544352892,1,1,1
"748",1,1,1,1,1,1,1,1,1,1,1,1
"749",1,1,1,1,1,1,1,1,1,1,1,1
"750",1,1,1,1,1,1,1,1,1,1,1,1
"751",1,1,1,1,1,1,1,1,1,1,1,1
"752",1,1,1,1,1,1,1,1,1,1,1,1
"753",1,1,1,1,1,1,1,1,1,1,1,1
"754",1,1,1,1,1,1,1,1,1,1,1,1
"755",1,1,1,1,1,1,1,1,1,1,1,1
"756",1,1,1,1,1,1,1,1,1,1,1,1
"757",1,1,1,1,1,1,1,1,1,1,1,1
"758",1,1,1,1,1,1,1,1,1,1,1,1
"759",1,1,1,1,1,1,1,1,1,1,1,1
"760",1,1,1,1,1,1,1,1,1,1,1,1
"761",1,1,1,1,1,1,1,1,1,1,1,1
"762",1,1,1,1,1,1,1,1,1,1,1,1
"763",1,1,1,1,1,1,1,1,1,1,1,1
"764",1,1,1,1,1,1,1,1,1,1,1,1
"765",1,1,1,1,1,1,1,1,1,1,1,1
"766",1,1,1,1,1,1,1,1,1,1,1,1
"767",1,1,1,1,1,1,1,1,1,1,1,1
"768",1,1,1,1,1,1,1,1,1,1,1,1
"769",1,1,1,1,1,1,1,1,1,1,1,1
"770",1,1,1,1,1,1,1,1,1,1,1,1
"771",1,1,1,1,1,0.671811179738942,1,1,1,1,1,1
"772",1,1,1,1,1,1,1,1,1,1,1,1
"773",1,1,1,1,1,1,1,1,1,1,1,1
"774",1,1,1,1,1,1,1,1,1,1,1,1
"775",1,1,1,1,1,1,1,1,1,1,1,1
"776",1,1,1,1,1,1,1,1,1,1,1,1
"777",1,1,1,1,1,1,1,1,1,1,1,1
"778",1,1,1,1,1,1,1,1,1,1,1,1
"779",1,1,1,1,1,1,1,1,1,1,1,1
"780",1,1,1,1,1,1,1,1,1,1,0.0100250378642806,1
"781",1,1,1,1,1,1,1,1,1,1,1,1
"782",1,1,1,1,1,1,1,1,1,1,1,1
"783",1,1,1,1,1,1,1,0.673338460410777,1,1,1,1
"784",1,1,1,1,1,1,1,1,1,1,1,1
"785",1,1,1,1,1,1,1,1,1,1,1,1
"786",1,1,1,1,1,1,1,0.159499641422035,1,1,1,1
"787",1,1,1,1,1,1,1,1,1,1,1,1
"788",1,1,1,1,1,0.0658504292286978,1,1,1,1,1,1
"789",1,1,1,1,1,1,1,1,1,1,1,1
"790",1,1,1,1,1,1,1,1,1,1,1,1
"791",1,1,1,1,1,1,1,1,1,1,1,1
"792",1,1,1,1,1,1,1,1,1,1,1,1
"793",1,1,1,1,1,1,1,1,1,1,1,1
"794",1,1,1,1,1,1,1,1,1,1,1,1
"795",1,1,1,1,1,1,1,1,1,1,1,1
"796",1,1,1,1,1,1,1,1,1,1,1,1
"797",1,1,1,1,1,1,1,1,1,1,1,1
"798",1,1,1,1,1,1,1,0.129812812837961,1,1,1,1
"799",1,1,1,1,1,1,1,1,1,1,1,1
"800",1,1,1,1,1,1,1,0.129812812837961,1,1,1,1
"801",1,1,1,1,1,0.635438792493921,1,1,1,1,1,1
"802",1,1,1,1,1,0.781273713498778,1,1,0.624328402872471,1,1,1
"803",1,1,1,1,1,1,1,1,1,1,1,1
"804",1,1,1,1,1,0.0254949788399782,1,1,1,1,1,1
"805",1,1,1,1,1,NA,1,1,1,1,1,1
"806",1,1,1,1,1,1,1,1,0.501634986731139,1,1,1
"807",1,1,1,1,1,0.211905119658295,1,1,1,1,0.214595819011979,1
"808",1,1,1,1,1,1,1,1,1,1,1,1
"809",1,1,1,1,1,1,1,1,1,1,1,1
"810",1,1,1,1,1,0.319592730596903,1,1,1,1,1,1
"811",1,1,1,1,1,1,1,1,1,1,1,1
"812",1,1,1,1,1,0.201541578537798,1,1,1,1,1,1
"813",1,1,1,1,1,1,1,1,1,1,1,1
"814",1,1,1,1,1,1,1,1,1,1,1,1
"815",1,1,1,1,1,NA,1,1,0.732609523970971,1,1,1
"816",1,1,1,1,1,0.0848849610886979,1,1,0.193941611169521,1,1,1
"817",1,1,1,1,1,0.216131196164655,1,1,1,1,1,1
"818",1,1,1,1,1,1,1,1,1,1,1,1
"819",1,1,1,1,1,1,1,1,1,1,1,1
"820",1,1,1,1,1,1,1,1,1,1,1,1
"821",1,1,1,1,1,1,1,1,1,1,1,1
"822",1,1,1,1,1,1,1,1,1,1,1,1
"823",1,1,1,1,1,1,1,1,1,1,1,1
"824",1,1,1,1,1,1,0.621253313812379,1,1,1,1,1
"825",1,1,1,1,1,1,1,1,1,1,1,1
"826",1,1,1,1,1,1,0.746820000327889,1,1,1,1,1
"827",1,1,1,1,1,1,1,1,1,1,1,1
"828",1,1,1,1,1,1,1,1,1,1,1,1
"829",1,1,1,1,1,1,1,1,1,1,1,1
"830",1,1,1,1,1,1,1,1,1,1,1,1
"831",1,1,1,1,1,1,0.00430378057833048,1,1,1,1,1
"832",1,1,1,1,1,1,0.0727671643851258,1,1,1,1,1
"833",1,1,1,1,1,1,1,1,1,1,1,1
"834",1,1,1,1,1,1,1,1,1,1,1,1
"835",1,1,1,1,1,1,1,1,1,1,1,1
"836",1,1,1,1,1,1,1,1,1,1,1,1
"837",1,1,1,1,1,1,1,1,1,1,1,1
"838",1,1,1,1,1,1,0.00225323361362627,1,1,1,1,1
"839",1,1,1,1,1,1,1,1,1,1,1,1
"840",1,1,1,1,1,1,1,1,1,1,1,1
"841",1,1,1,1,1,1,0.746820000327889,1,1,1,1,1
"842",1,1,1,1,1,1,1,1,1,1,0.00125164003072753,1
"843",1,1,1,1,1,1,1,1,1,1,1,1
"844",1,1,1,1,1,1,1,1,1,1,0.0446302729029834,1
"845",1,1,1,1,1,1,1,1,1,1,1,1
"846",1,1,1,1,1,1,1,0.438952856417727,1,1,1,1
"847",1,1,1,1,1,1,1,0.116292330832937,0.000732675195346024,1,1,1
"848",1,1,1,1,1,1,1,0.0852286888554046,0.00483426864425957,1,1,1
"849",1,1,1,1,1,1,1,0.0749869742851499,0.00121781427486842,1,1,1
"850",1,1,1,1,1,1,1,0.129812812837961,1,1,1,1
"851",1,1,1,1,1,1,1,0.195119153208224,1,1,1,1
"852",1,1,1,1,1,1,1,0.119661909726326,5.12737671181396e-05,1,1,1
"853",1,1,1,1,1,1,1,0.0749869742851499,1,1,1,1
"854",1,1,1,1,1,1,1,0.600877450533371,1,1,1,1
"855",1,1,1,1,1,1,1,NA,1,1,0.837386241719163,1
"856",1,1,1,1,1,1,1,0.0749869742851499,0.00325622017241573,1,1,1
"857",1,1,1,1,1,1,1,0.791953614794142,1,1,1,1
"858",1,1,1,1,1,1,1,0.930914030799933,1,1,1,1
"859",1,1,1,1,1,1,1,0.460076705879869,0.00664135063963866,1,1,1
"860",1,1,1,1,1,1,1,1,1,1,1,1
"861",1,1,1,1,1,1,1,0.494378378497179,0.108996198040602,1,1,1
"862",1,1,1,1,1,1,1,0.421785660078407,0.491301740148473,1,1,1
"863",1,1,1,1,1,1,1,0.129812812837961,0.420554082085518,1,1,1
"864",1,1,1,1,1,1,1,1,1,1,1,1
"865",1,1,1,1,1,1,1,0.533665126950394,0.824894896370288,1,1,1
"866",1,1,1,1,1,1,1,1,0.837719286136423,1,1,1
"867",1,1,1,1,1,1,1,1,1,0.109609061015711,1,1
"868",1,1,1,1,1,1,1,NA,1,1,1,1
"869",1,1,1,1,1,1,1,1,1,1,1,1
"870",1,1,1,1,1,1,1,NA,1,1,1,1
"871",1,1,1,1,1,1,1,0.809380696450212,1,1,1,1
"872",1,1,1,1,1,1,1,0.839045526686855,0.0013641367193186,1,1,1
"873",1,1,1,1,1,1,1,0.311057594621465,1,1,1,1
"874",1,1,1,1,1,1,1,NA,1,1,1,1
"875",1,1,1,1,1,1,1,0.150634200018755,0.00703684850721863,1,1,1
"876",1,1,1,1,1,1,1,0.490088381422616,1,1,1,1
"877",1,1,1,1,1,1,1,1,1,1,1,1
"878",1,1,1,1,1,1,1,1,1,1,1,1
"879",1,1,1,1,1,1,1,0.191762650572534,1,1,1,1
"880",1,1,1,1,1,1,1,1,0.000140310280701704,1,1,1
"881",1,1,1,1,1,1,1,1,0.673699570961543,1,1,1
"882",1,1,1,1,1,1,1,1,0.0307671729593459,1,1,1
"883",1,1,1,1,1,1,1,1,1,1,1,1
"884",1,1,1,1,1,1,1,1,1,1,1,1
"885",1,1,1,1,1,1,1,1,1,1,1,1
"886",1,1,1,1,1,1,1,1,0.495922160001124,1,1,1
"887",1,1,1,1,1,1,1,1,0.197664933642651,1,1,1
"888",1,1,1,1,1,1,1,1,0.00120792995820328,1,1,1
"889",1,1,1,1,1,1,1,1,0.331847469464649,1,1,1
"890",1,1,1,1,1,1,1,1,1,1,1,1
"891",1,1,1,1,1,1,1,1,1,1,1,1
"892",1,1,1,1,1,1,1,1,1,1,1,1
"893",1,1,1,1,1,1,1,1,1,1,1,1
"894",1,1,1,1,1,1,1,1,1,NA,1,1
"895",1,1,1,1,1,1,1,1,1,1,1,1
"896",1,1,1,1,1,1,1,1,1,1,1,1
"897",1,1,1,1,1,1,1,1,1,1,1,1
"898",1,1,1,1,1,1,1,1,1,1,1,1
"899",1,1,1,1,1,1,1,1,1,1,1,1
"900",1,1,1,1,1,1,1,1,1,0.138505472677729,1,1
"901",1,1,1,1,1,1,1,1,1,1,1,1
"902",1,1,1,1,1,1,1,1,1,0.510275958647013,1,1
"903",1,1,1,1,1,1,1,1,1,0.454870663736819,1,1
"904",1,1,1,1,1,1,1,1,1,0.736588961714082,1,1
"905",1,1,1,1,1,1,1,1,1,1,1,1
"906",1,1,1,1,1,1,1,1,1,1,1,1
"907",1,1,1,1,1,1,1,1,1,1,1,1
"908",1,1,1,1,1,1,1,1,1,1,1,1
"909",1,1,1,1,1,1,1,1,1,1,1,1
"910",1,1,1,1,1,1,1,1,1,1,1,1
"911",1,1,1,1,1,1,1,1,1,1,1,1
"912",1,1,1,1,1,1,1,1,1,1,1,1
"913",1,1,1,1,1,1,1,1,1,1,1,1
"914",1,1,1,1,1,1,1,1,1,NA,1,1
"915",1,1,1,1,1,1,1,1,1,1,1,1
"916",1,1,1,1,1,1,1,1,1,0.8795346455193,1,1
"917",1,1,1,1,1,1,1,1,1,1,1,1
"918",1,1,1,1,1,1,1,1,1,1,1,1
"919",1,1,1,1,1,1,1,1,1,1,1,1
"920",1,1,1,1,1,1,1,1,1,1,1,1
"921",1,1,1,1,1,1,1,1,1,0.341544933758631,1,1
"922",1,1,1,1,1,1,1,1,1,1,1,1
"923",1,1,1,1,1,1,1,1,1,0.454870663736819,1,1
"924",1,1,1,1,1,1,1,1,1,1,1,1
"925",1,1,1,1,1,1,1,1,1,1,1,1
"926",1,1,1,1,1,1,1,1,1,0.736588961714082,1,1
"927",1,1,1,1,1,1,1,1,1,0.220354027898785,1,1
"928",1,1,1,1,1,1,1,1,1,1,1,1
"929",1,1,1,1,1,1,1,1,1,1,1,1
"930",1,1,1,1,1,1,1,1,1,1,1,1
"931",1,1,1,1,1,1,1,1,1,NA,1,1
"932",1,1,1,1,1,1,1,1,1,1,1,1
"933",1,1,1,1,1,1,1,1,1,1,1,1
"934",1,1,1,1,1,1,1,1,1,0.8795346455193,1,1
"935",1,1,1,1,1,1,1,1,1,NA,1,1
"936",1,1,1,1,1,1,1,1,1,1,1,1
"937",1,1,1,1,1,1,1,1,1,0.109609061015711,1,1
"938",1,1,1,1,1,1,1,1,1,0.220354027898785,1,1
"939",1,1,1,1,1,1,1,1,1,1,1,1
"940",1,1,1,1,1,1,1,1,1,0.743553463560725,1,1
"941",1,1,1,1,1,1,1,1,1,0.481029160942598,1,1
"942",1,1,1,1,1,1,1,1,1,0.259353873568438,1,1
"943",1,1,1,1,1,1,1,1,1,0.711710132050941,1,1
"944",1,1,1,1,1,1,1,1,1,0.602636672913555,1,1
"945",1,1,1,1,1,1,1,1,1,0.341544933758631,1,1
"946",1,1,1,1,1,1,1,1,1,NA,1,1
"947",1,1,1,1,1,1,1,1,1,1,1,1
"948",1,1,1,1,1,1,1,1,1,1,1,1
"949",1,1,1,1,1,1,1,1,1,1,1,1
"950",1,1,1,1,1,1,1,1,1,1,1,1
"951",1,1,1,1,1,1,1,1,1,1,1,1
"952",1,1,1,1,1,1,1,1,1,1,1,1
"953",1,1,1,1,1,1,1,1,1,1,1,1
"954",1,1,1,1,1,1,1,1,1,NA,1,1
"955",1,1,1,1,1,1,1,1,1,1,1,1
"956",1,1,1,1,1,1,1,1,1,1,0.660677566559519,1
"957",1,1,1,1,1,1,1,1,1,1,0.00354614268331651,1
"958",1,1,1,1,1,1,1,1,1,1,0.00125164003072753,1
"959",1,1,1,1,1,1,1,1,1,1,0.565638450066443,1
"960",1,1,1,1,1,1,1,1,1,1,1,1
